File mappings for integration of Perl 5.6.1 into Solaris 9,,,,,,,,,
"Version 6, 30/05/2001",,,,,,,,,
,,,,,,,,,
./lib/auto/Opcode/,.exists,X,,X,delete
./lib/auto/Opcode/,Opcode.bs,X,,X,delete
./lib/auto/POSIX/,.exists,X,,X,delete
./lib/auto/POSIX/,POSIX.bs,X,,X,delete
./lib/auto/POSIX/,abs.al,X,,X,delete
./lib/auto/POSIX/,alarm.al,X,,X,delete
./lib/auto/POSIX/,assert.al,X,,X,delete
./lib/auto/POSIX/,atan2.al,X,,X,delete
./lib/auto/POSIX/,atexit.al,X,,X,delete
./lib/auto/POSIX/,atof.al,X,,X,delete
./lib/auto/POSIX/,atoi.al,X,,X,delete
./lib/auto/POSIX/,atol.al,X,,X,delete
./lib/auto/POSIX/,autosplit.ix,X,,X,delete
./lib/auto/POSIX/,bsearch.al,X,,X,delete
./lib/auto/POSIX/,calloc.al,X,,X,delete
./lib/auto/POSIX/,chdir.al,X,,X,delete
./lib/auto/POSIX/,chmod.al,X,,X,delete
./lib/auto/POSIX/,chown.al,X,,X,delete
./lib/auto/POSIX/,clearerr.al,X,,X,delete
./lib/auto/POSIX/,closedir.al,X,,X,delete
./lib/auto/POSIX/,cos.al,X,,X,delete
./lib/auto/POSIX/,creat.al,X,,X,delete
./lib/auto/POSIX/,div.al,X,,X,delete
./lib/auto/POSIX/,errno.al,X,,X,delete
./lib/auto/POSIX/,execl.al,X,,X,delete
./lib/auto/POSIX/,execle.al,X,,X,delete
./lib/auto/POSIX/,execlp.al,X,,X,delete
./lib/auto/POSIX/,execv.al,X,,X,delete
./lib/auto/POSIX/,execve.al,X,,X,delete
./lib/auto/POSIX/,execvp.al,X,,X,delete
./lib/auto/POSIX/,exit.al,X,,X,delete
./lib/auto/POSIX/,exp.al,X,,X,delete
./lib/auto/POSIX/,fabs.al,X,,X,delete
./lib/auto/POSIX/,fclose.al,X,,X,delete
./lib/auto/POSIX/,fcntl.al,X,,X,delete
./lib/auto/POSIX/,fdopen.al,X,,X,delete
./lib/auto/POSIX/,feof.al,X,,X,delete
./lib/auto/POSIX/,ferror.al,X,,X,delete
./lib/auto/POSIX/,fflush.al,X,,X,delete
./lib/auto/POSIX/,fgetc.al,X,,X,delete
./lib/auto/POSIX/,fgetpos.al,X,,X,delete
./lib/auto/POSIX/,fgets.al,X,,X,delete
./lib/auto/POSIX/,fileno.al,X,,X,delete
./lib/auto/POSIX/,fopen.al,X,,X,delete
./lib/auto/POSIX/,fork.al,X,,X,delete
./lib/auto/POSIX/,fprintf.al,X,,X,delete
./lib/auto/POSIX/,fputc.al,X,,X,delete
./lib/auto/POSIX/,fputs.al,X,,X,delete
./lib/auto/POSIX/,fread.al,X,,X,delete
./lib/auto/POSIX/,free.al,X,,X,delete
./lib/auto/POSIX/,freopen.al,X,,X,delete
./lib/auto/POSIX/,fscanf.al,X,,X,delete
./lib/auto/POSIX/,fseek.al,X,,X,delete
./lib/auto/POSIX/,fsetpos.al,X,,X,delete
./lib/auto/POSIX/,fstat.al,X,,X,delete
./lib/auto/POSIX/,ftell.al,X,,X,delete
./lib/auto/POSIX/,fwrite.al,X,,X,delete
./lib/auto/POSIX/,getc.al,X,,X,delete
./lib/auto/POSIX/,getchar.al,X,,X,delete
./lib/auto/POSIX/,getcwd.al,X,,X,delete
./lib/auto/POSIX/,getegid.al,X,,X,delete
./lib/auto/POSIX/,getenv.al,X,,X,delete
./lib/auto/POSIX/,geteuid.al,X,,X,delete
./lib/auto/POSIX/,getgid.al,X,,X,delete
./lib/auto/POSIX/,getgrgid.al,X,,X,delete
./lib/auto/POSIX/,getgrnam.al,X,,X,delete
./lib/auto/POSIX/,getgroups.al,X,,X,delete
./lib/auto/POSIX/,getlogin.al,X,,X,delete
./lib/auto/POSIX/,getpgrp.al,X,,X,delete
./lib/auto/POSIX/,getpid.al,X,,X,delete,
./lib/auto/POSIX/,getppid.al,X,,X,delete,
./lib/auto/POSIX/,getpwnam.al,X,,X,delete,
./lib/auto/POSIX/,getpwuid.al,X,,X,delete,
./lib/auto/POSIX/,gets.al,X,,X,delete,
./lib/auto/POSIX/,getuid.al,X,,X,delete,
./lib/auto/POSIX/,gmtime.al,X,,X,delete,
./lib/auto/POSIX/,isatty.al,X,,X,delete,
./lib/auto/POSIX/,kill.al,X,,X,delete,
./lib/auto/POSIX/,labs.al,X,,X,delete,
./lib/auto/POSIX/,ldiv.al,X,,X,delete,
./lib/auto/POSIX/,link.al,X,,X,delete,
./lib/auto/POSIX/,load_imports.al,,,X,delete,X
./lib/auto/POSIX/,localtime.al,X,,X,delete,
./lib/auto/POSIX/,log.al,X,,X,delete,
./lib/auto/POSIX/,longjmp.al,X,,X,delete,
./lib/auto/POSIX/,malloc.al,X,,X,delete
./lib/auto/POSIX/,memchr.al,X,,X,delete
./lib/auto/POSIX/,memcmp.al,X,,X,delete
./lib/auto/POSIX/,memcpy.al,X,,X,delete
./lib/auto/POSIX/,memmove.al,X,,X,delete
./lib/auto/POSIX/,memset.al,X,,X,delete
./lib/auto/POSIX/,mkdir.al,X,,X,delete
./lib/auto/POSIX/,offsetof.al,X,,X,delete
./lib/auto/POSIX/,opendir.al,X,,X,delete
./lib/auto/POSIX/,perror.al,X,,X,delete
./lib/auto/POSIX/,pow.al,X,,X,delete
./lib/auto/POSIX/,printf.al,X,,X,delete
./lib/auto/POSIX/,putc.al,X,,X,delete
./lib/auto/POSIX/,putchar.al,X,,X,delete
./lib/auto/POSIX/,puts.al,X,,X,delete
./lib/auto/POSIX/,qsort.al,X,,X,delete
./lib/auto/POSIX/,raise.al,X,,X,delete
./lib/auto/POSIX/,rand.al,X,,X,delete
./lib/auto/POSIX/,readdir.al,X,,X,delete
./lib/auto/POSIX/,realloc.al,X,,X,delete
./lib/auto/POSIX/,remove.al,X,,X,delete
./lib/auto/POSIX/,rename.al,X,,X,delete
./lib/auto/POSIX/,rewind.al,X,,X,delete
./lib/auto/POSIX/,rewinddir.al,X,,X,delete
./lib/auto/POSIX/,rmdir.al,X,,X,delete
./lib/auto/POSIX/,scanf.al,X,,X,delete
./lib/auto/POSIX/,setbuf.al,X,,X,delete
./lib/auto/POSIX/,setgid.al,X,,X,delete
./lib/auto/POSIX/,setjmp.al,X,,X,delete
./lib/auto/POSIX/,setuid.al,X,,X,delete
./lib/auto/POSIX/,setvbuf.al,X,,X,delete
./lib/auto/POSIX/,siglongjmp.al,X,,X,delete
./lib/auto/POSIX/,sigsetjmp.al,X,,X,delete
./lib/auto/POSIX/,sin.al,X,,X,delete
./lib/auto/POSIX/,sleep.al,X,,X,delete
./lib/auto/POSIX/,sprintf.al,X,,X,delete
./lib/auto/POSIX/,sqrt.al,X,,X,delete
./lib/auto/POSIX/,srand.al,X,,X,delete
./lib/auto/POSIX/,sscanf.al,X,,X,delete
./lib/auto/POSIX/,stat.al,X,,X,delete
./lib/auto/POSIX/,strcat.al,X,,X,delete
./lib/auto/POSIX/,strchr.al,X,,X,delete
./lib/auto/POSIX/,strcmp.al,X,,X,delete
./lib/auto/POSIX/,strcpy.al,X,,X,delete
./lib/auto/POSIX/,strcspn.al,X,,X,delete
./lib/auto/POSIX/,strerror.al,X,,X,delete
./lib/auto/POSIX/,strlen.al,X,,X,delete
./lib/auto/POSIX/,strncat.al,X,,X,delete
./lib/auto/POSIX/,strncmp.al,X,,X,delete
./lib/auto/POSIX/,strncpy.al,X,,X,delete
./lib/auto/POSIX/,strpbrk.al,X,,X,delete
./lib/auto/POSIX/,strrchr.al,X,,X,delete
./lib/auto/POSIX/,strspn.al,X,,X,delete
./lib/auto/POSIX/,strstr.al,X,,X,delete
./lib/auto/POSIX/,strtok.al,X,,X,delete
./lib/auto/POSIX/,system.al,X,,X,delete
./lib/auto/POSIX/,time.al,X,,X,delete
./lib/auto/POSIX/,tmpfile.al,X,,X,delete
./lib/auto/POSIX/,tolower.al,X,,X,delete
./lib/auto/POSIX/,toupper.al,X,,X,delete
./lib/auto/POSIX/,umask.al,X,,X,delete
./lib/auto/POSIX/,ungetc.al,X,,X,delete
./lib/auto/POSIX/,unlink.al,X,,X,delete
./lib/auto/POSIX/,utime.al,X,,X,delete
./lib/auto/POSIX/,vfprintf.al,X,,X,delete,
./lib/auto/POSIX/,vprintf.al,X,,X,delete,
./lib/auto/POSIX/,vsprintf.al,X,,X,delete,
./lib/auto/POSIX/,wait.al,X,,X,delete,
./lib/auto/POSIX/,waitpid.al,X,,X,delete,
./lib/auto/SDBM_File/,.exists,X,,X,delete,
./lib/auto/SDBM_File/,SDBM_File.bs,X,,X,delete,
./lib/auto/Socket/,.exists,X,,X,delete,
./lib/auto/Socket/,Socket.bs,X,,X,delete,
./lib/auto/Sys/Hostname/,.exists,,,X,delete,X
./lib/auto/Sys/Hostname/,Hostname.bs,,,X,delete,X
./lib/auto/Sys/Hostname/,autosplit.ix,,,X,delete,X
./lib/auto/Sys/Syslog/,.exists,,,X,delete,X
./lib/auto/Sys/Syslog/,Syslog.bs,,,X,delete,X
./lib/auto/attrs/,.exists,X,,X,delete,
./lib/auto/attrs/,attrs.bs,X,,X,delete,
./lib/auto/re/,.exists,X,,X,delete,
./lib/auto/re/,re.bs,X,,X,delete,
./lib/auto/sdbm/,.exists,X,,X,delete,
./lib/auto/sdbm/,extralibs.ld,X,,X,delete,
./lib/unicode/,ArabLink.pl,,,X,distrib,X
./lib/unicode/,ArabLnkGrp.pl,,,X,distrib,X
./lib/unicode/,ArabShap.txt,,,X,distrib,X
./lib/unicode/,BidiMirr.txt,,,X,distrib,X
./lib/unicode/,Bidirectional.pl,,,X,distrib,X
./lib/unicode/,Block.pl,,,X,distrib,X
./lib/unicode/,Blocks.txt,,,X,distrib,X
./lib/unicode/,CaseFold.txt,,,X,distrib,X
./lib/unicode/,Category.pl,,,X,distrib,X
./lib/unicode/,CombiningClass.pl,,,X,distrib,X
./lib/unicode/,CompExcl.txt,,,X,distrib,X
./lib/unicode/,Decomposition.pl,,,X,distrib,X
./lib/unicode/,EAWidth.txt,,,X,distrib,X
./lib/unicode/,Index.txt,,,X,distrib,X
./lib/unicode/,Jamo.txt,,,X,distrib,X
./lib/unicode/,JamoShort.pl,,,X,distrib,X
./lib/unicode/,LineBrk.txt,,,X,distrib,X
./lib/unicode/,Makefile,,,X,delete,X
./lib/unicode/,Name.pl,,,X,distrib,X
./lib/unicode/,Names.txt,,,X,distrib,X
./lib/unicode/,NamesList.html,,,X,distrib,X
./lib/unicode/,Number.pl,,,X,distrib,X
./lib/unicode/,PropList.txt,,,X,distrib,X
./lib/unicode/,README.Ethiopic,,,X,distrib,X
./lib/unicode/,README.perl,,,X,distrib,X
./lib/unicode/,ReadMe.txt,,,X,distrib,X
./lib/unicode/,SpecCase.txt,,,X,distrib,X
./lib/unicode/,UCD301.html,,,X,distrib,X
./lib/unicode/,UCDFF301.html,,,X,distrib,X
./lib/unicode/,Unicode.301,,,X,distrib,X
./lib/unicode/,mktables.PL,,,X,distrib,X
./lib/unicode/,syllables.txt,,,X,distrib,X
./lib/unicode/In/,AlphabeticPresentationForms.pl,,,X,distrib,X
./lib/unicode/In/,Arabic.pl,,,X,distrib,X
./lib/unicode/In/,ArabicPresentationForms-A.pl,,,X,distrib,X
./lib/unicode/In/,ArabicPresentationForms-B.pl,,,X,distrib,X
./lib/unicode/In/,Armenian.pl,,,X,distrib,X
./lib/unicode/In/,Arrows.pl,,,X,distrib,X
./lib/unicode/In/,BasicLatin.pl,,,X,distrib,X
./lib/unicode/In/,Bengali.pl,,,X,distrib,X
./lib/unicode/In/,BlockElements.pl,,,X,distrib,X
./lib/unicode/In/,Bopomofo.pl,,,X,distrib,X
./lib/unicode/In/,BopomofoExtended.pl,,,X,distrib,X
./lib/unicode/In/,BoxDrawing.pl,,,X,distrib,X
./lib/unicode/In/,BraillePatterns.pl,,,X,distrib,X
./lib/unicode/In/,CJKCompatibility.pl,,,X,distrib,X
./lib/unicode/In/,CJKCompatibilityForms.pl,,,X,distrib,X
./lib/unicode/In/,CJKCompatibilityIdeographs.pl,,,X,distrib,X
./lib/unicode/In/,CJKRadicalsSupplement.pl,,,X,distrib,X
./lib/unicode/In/,CJKSymbolsandPunctuation.pl,,,X,distrib,X
./lib/unicode/In/,CJKUnifiedIdeographs.pl,,,X,distrib,X
./lib/unicode/In/,CJKUnifiedIdeographsExtensionA.pl,,,X,distrib,X
./lib/unicode/In/,Cherokee.pl,,,X,distrib,X
./lib/unicode/In/,CombiningDiacriticalMarks.pl,,,X,distrib,X
./lib/unicode/In/,CombiningHalfMarks.pl,,,X,distrib,X
./lib/unicode/In/,CombiningMarksforSymbols.pl,,,X,distrib,X
./lib/unicode/In/,ControlPictures.pl,,,X,distrib,X
./lib/unicode/In/,CurrencySymbols.pl,,,X,distrib,X
./lib/unicode/In/,Cyrillic.pl,,,X,distrib,X
./lib/unicode/In/,Devanagari.pl,,,X,distrib,X
./lib/unicode/In/,Dingbats.pl,,,X,distrib,X
./lib/unicode/In/,EnclosedAlphanumerics.pl,,,X,distrib,X
./lib/unicode/In/,EnclosedCJKLettersandMonths.pl,,,X,distrib,X
./lib/unicode/In/,Ethiopic.pl,,,X,distrib,X
./lib/unicode/In/,GeneralPunctuation.pl,,,X,distrib,X
./lib/unicode/In/,GeometricShapes.pl,,,X,distrib,X
./lib/unicode/In/,Georgian.pl,,,X,distrib,X
./lib/unicode/In/,Greek.pl,,,X,distrib,X
./lib/unicode/In/,GreekExtended.pl,,,X,distrib,X
./lib/unicode/In/,Gujarati.pl,,,X,distrib,X
./lib/unicode/In/,Gurmukhi.pl,,,X,distrib,X
./lib/unicode/In/,HalfwidthandFullwidthForms.pl,,,X,distrib,X
./lib/unicode/In/,HangulCompatibilityJamo.pl,,,X,distrib,X
./lib/unicode/In/,HangulJamo.pl,,,X,distrib,X
./lib/unicode/In/,HangulSyllables.pl,,,X,distrib,X
./lib/unicode/In/,Hebrew.pl,,,X,distrib,X
./lib/unicode/In/,HighPrivateUseSurrogates.pl,,,X,distrib,X
./lib/unicode/In/,HighSurrogates.pl,,,X,distrib,X
./lib/unicode/In/,Hiragana.pl,,,X,distrib,X
./lib/unicode/In/,IPAExtensions.pl,,,X,distrib,X
./lib/unicode/In/,IdeographicDescriptionCharacters.pl,,,X,distrib,X
./lib/unicode/In/,Kanbun.pl,,,X,distrib,X
./lib/unicode/In/,KangxiRadicals.pl,,,X,distrib,X
./lib/unicode/In/,Kannada.pl,,,X,distrib,X
./lib/unicode/In/,Katakana.pl,,,X,distrib,X
./lib/unicode/In/,Khmer.pl,,,X,distrib,X
./lib/unicode/In/,Lao.pl,,,X,distrib,X
./lib/unicode/In/,Latin-1Supplement.pl,,,X,distrib,X
./lib/unicode/In/,LatinExtended-A.pl,,,X,distrib,X
./lib/unicode/In/,LatinExtended-B.pl,,,X,distrib,X
./lib/unicode/In/,LatinExtendedAdditional.pl,,,X,distrib,X
./lib/unicode/In/,LetterlikeSymbols.pl,,,X,distrib,X
./lib/unicode/In/,LowSurrogates.pl,,,X,distrib,X
./lib/unicode/In/,Malayalam.pl,,,X,distrib,X
./lib/unicode/In/,MathematicalOperators.pl,,,X,distrib,X
./lib/unicode/In/,MiscellaneousSymbols.pl,,,X,distrib,X
./lib/unicode/In/,MiscellaneousTechnical.pl,,,X,distrib,X
./lib/unicode/In/,Mongolian.pl,,,X,distrib,X
./lib/unicode/In/,Myanmar.pl,,,X,distrib,X
./lib/unicode/In/,NumberForms.pl,,,X,distrib,X
./lib/unicode/In/,Ogham.pl,,,X,distrib,X
./lib/unicode/In/,OpticalCharacterRecognition.pl,,,X,distrib,X
./lib/unicode/In/,Oriya.pl,,,X,distrib,X
./lib/unicode/In/,PrivateUse.pl,,,X,distrib,X
./lib/unicode/In/,Runic.pl,,,X,distrib,X
./lib/unicode/In/,Sinhala.pl,,,X,distrib,X
./lib/unicode/In/,SmallFormVariants.pl,,,X,distrib,X
./lib/unicode/In/,SpacingModifierLetters.pl,,,X,distrib,X
./lib/unicode/In/,Specials.pl,,,X,distrib,X
./lib/unicode/In/,SuperscriptsandSubscripts.pl,,,X,distrib,X
./lib/unicode/In/,Syriac.pl,,,X,distrib,X
./lib/unicode/In/,Tamil.pl,,,X,distrib,X
./lib/unicode/In/,Telugu.pl,,,X,distrib,X
./lib/unicode/In/,Thaana.pl,,,X,distrib,X
./lib/unicode/In/,Thai.pl,,,X,distrib,X
./lib/unicode/In/,Tibetan.pl,,,X,distrib,X
./lib/unicode/In/,UnifiedCanadianAboriginalSyllabics.pl,,,X,distrib,X
./lib/unicode/In/,YiRadicals.pl,,,X,distrib,X
./lib/unicode/In/,YiSyllables.pl,,,X,distrib,X
./lib/unicode/Is/,ASCII.pl,,,X,distrib,X
./lib/unicode/Is/,Alnum.pl,,,X,distrib,X
./lib/unicode/Is/,Alpha.pl,,,X,distrib,X
./lib/unicode/Is/,BidiAL.pl,,,X,distrib,X
./lib/unicode/Is/,BidiAN.pl,,,X,distrib,X
./lib/unicode/Is/,BidiB.pl,,,X,distrib,X
./lib/unicode/Is/,BidiBN.pl,,,X,distrib,X
./lib/unicode/Is/,BidiCS.pl,,,X,distrib,X
./lib/unicode/Is/,BidiEN.pl,,,X,distrib,X
./lib/unicode/Is/,BidiES.pl,,,X,distrib,X
./lib/unicode/Is/,BidiET.pl,,,X,distrib,X
./lib/unicode/Is/,BidiL.pl,,,X,distrib,X
./lib/unicode/Is/,BidiLRE.pl,,,X,distrib,X
./lib/unicode/Is/,BidiLRO.pl,,,X,distrib,X
./lib/unicode/Is/,BidiNSM.pl,,,X,distrib,X
./lib/unicode/Is/,BidiON.pl,,,X,distrib,X
./lib/unicode/Is/,BidiPDF.pl,,,X,distrib,X
./lib/unicode/Is/,BidiR.pl,,,X,distrib,X
./lib/unicode/Is/,BidiRLE.pl,,,X,distrib,X
./lib/unicode/Is/,BidiRLO.pl,,,X,distrib,X
./lib/unicode/Is/,BidiS.pl,,,X,distrib,X
./lib/unicode/Is/,BidiWS.pl,,,X,distrib,X
./lib/unicode/Is/,Blank.pl,,,X,distrib,X
./lib/unicode/Is/,C.pl,,,X,distrib,X
./lib/unicode/Is/,Cc.pl,,,X,distrib,X
./lib/unicode/Is/,Cf.pl,,,X,distrib,X
./lib/unicode/Is/,Cn.pl,,,X,distrib,X
./lib/unicode/Is/,Cntrl.pl,,,X,distrib,X
./lib/unicode/Is/,Co.pl,,,X,distrib,X
./lib/unicode/Is/,Cs.pl,,,X,distrib,X
./lib/unicode/Is/,DCcircle.pl,,,X,distrib,X
./lib/unicode/Is/,DCcompat.pl,,,X,distrib,X
./lib/unicode/Is/,DCfinal.pl,,,X,distrib,X
./lib/unicode/Is/,DCfont.pl,,,X,distrib,X
./lib/unicode/Is/,DCfraction.pl,,,X,distrib,X
./lib/unicode/Is/,DCinitial.pl,,,X,distrib,X
./lib/unicode/Is/,DCisolated.pl,,,X,distrib,X
./lib/unicode/Is/,DCmedial.pl,,,X,distrib,X
./lib/unicode/Is/,DCnarrow.pl,,,X,distrib,X
./lib/unicode/Is/,DCnoBreak.pl,,,X,distrib,X
./lib/unicode/Is/,DCsmall.pl,,,X,distrib,X
./lib/unicode/Is/,DCsquare.pl,,,X,distrib,X
./lib/unicode/Is/,DCsub.pl,,,X,distrib,X
./lib/unicode/Is/,DCsuper.pl,,,X,distrib,X
./lib/unicode/Is/,DCvertical.pl,,,X,distrib,X
./lib/unicode/Is/,DCwide.pl,,,X,distrib,X
./lib/unicode/Is/,DecoCanon.pl,,,X,distrib,X
./lib/unicode/Is/,DecoCompat.pl,,,X,distrib,X
./lib/unicode/Is/,Digit.pl,,,X,distrib,X
./lib/unicode/Is/,Graph.pl,,,X,distrib,X
./lib/unicode/Is/,L.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkAI.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkAL.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkB2.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkBA.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkBB.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkBK.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkCB.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkCL.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkCM.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkCR.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkEX.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkGL.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkHY.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkID.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkIN.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkIS.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkLF.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkNS.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkNU.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkOP.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkPO.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkPR.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkQU.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkSA.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkSG.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkSP.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkSY.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkXX.pl,,,X,distrib,X
./lib/unicode/Is/,LbrkZW.pl,,,X,distrib,X
./lib/unicode/Is/,Ll.pl,,,X,distrib,X
./lib/unicode/Is/,Lm.pl,,,X,distrib,X
./lib/unicode/Is/,Lo.pl,,,X,distrib,X
./lib/unicode/Is/,Lower.pl,,,X,distrib,X
./lib/unicode/Is/,Lt.pl,,,X,distrib,X
./lib/unicode/Is/,Lu.pl,,,X,distrib,X
./lib/unicode/Is/,M.pl,,,X,distrib,X
./lib/unicode/Is/,Mc.pl,,,X,distrib,X
./lib/unicode/Is/,Me.pl,,,X,distrib,X
./lib/unicode/Is/,Mirrored.pl,,,X,distrib,X
./lib/unicode/Is/,Mn.pl,,,X,distrib,X
./lib/unicode/Is/,N.pl,,,X,distrib,X
./lib/unicode/Is/,Nd.pl,,,X,distrib,X
./lib/unicode/Is/,Nl.pl,,,X,distrib,X
./lib/unicode/Is/,No.pl,,,X,distrib,X
./lib/unicode/Is/,P.pl,,,X,distrib,X
./lib/unicode/Is/,Pc.pl,,,X,distrib,X
./lib/unicode/Is/,Pd.pl,,,X,distrib,X
./lib/unicode/Is/,Pe.pl,,,X,distrib,X
./lib/unicode/Is/,Pf.pl,,,X,distrib,X
./lib/unicode/Is/,Pi.pl,,,X,distrib,X
./lib/unicode/Is/,Po.pl,,,X,distrib,X
./lib/unicode/Is/,Print.pl,,,X,distrib,X
./lib/unicode/Is/,Ps.pl,,,X,distrib,X
./lib/unicode/Is/,Punct.pl,,,X,distrib,X
./lib/unicode/Is/,S.pl,,,X,distrib,X
./lib/unicode/Is/,Sc.pl,,,X,distrib,X
./lib/unicode/Is/,Sk.pl,,,X,distrib,X
./lib/unicode/Is/,Sm.pl,,,X,distrib,X
./lib/unicode/Is/,So.pl,,,X,distrib,X
./lib/unicode/Is/,Space.pl,,,X,distrib,X
./lib/unicode/Is/,SpacePerl.pl,,,X,distrib,X
./lib/unicode/Is/,SylA.pl,,,X,distrib,X
./lib/unicode/Is/,SylAA.pl,,,X,distrib,X
./lib/unicode/Is/,SylAAI.pl,,,X,distrib,X
./lib/unicode/Is/,SylAI.pl,,,X,distrib,X
./lib/unicode/Is/,SylC.pl,,,X,distrib,X
./lib/unicode/Is/,SylE.pl,,,X,distrib,X
./lib/unicode/Is/,SylEE.pl,,,X,distrib,X
./lib/unicode/Is/,SylI.pl,,,X,distrib,X
./lib/unicode/Is/,SylII.pl,,,X,distrib,X
./lib/unicode/Is/,SylN.pl,,,X,distrib,X
./lib/unicode/Is/,SylO.pl,,,X,distrib,X
./lib/unicode/Is/,SylOO.pl,,,X,distrib,X
./lib/unicode/Is/,SylU.pl,,,X,distrib,X
./lib/unicode/Is/,SylV.pl,,,X,distrib,X
./lib/unicode/Is/,SylWA.pl,,,X,distrib,X
./lib/unicode/Is/,SylWAA.pl,,,X,distrib,X
./lib/unicode/Is/,SylWC.pl,,,X,distrib,X
./lib/unicode/Is/,SylWE.pl,,,X,distrib,X
./lib/unicode/Is/,SylWEE.pl,,,X,distrib,X
./lib/unicode/Is/,SylWI.pl,,,X,distrib,X
./lib/unicode/Is/,SylWII.pl,,,X,distrib,X
./lib/unicode/Is/,SylWO.pl,,,X,distrib,X
./lib/unicode/Is/,SylWOO.pl,,,X,distrib,X
./lib/unicode/Is/,SylWU.pl,,,X,distrib,X
./lib/unicode/Is/,SylWV.pl,,,X,distrib,X
./lib/unicode/Is/,Syllable.pl,,,X,distrib,X
./lib/unicode/Is/,Upper.pl,,,X,distrib,X
./lib/unicode/Is/,Word.pl,,,X,distrib,X
./lib/unicode/Is/,XDigit.pl,,,X,distrib,X
./lib/unicode/Is/,Z.pl,,,X,distrib,X
./lib/unicode/Is/,Zl.pl,,,X,distrib,X
./lib/unicode/Is/,Zp.pl,,,X,distrib,X
./lib/unicode/Is/,Zs.pl,,,X,distrib,X
./lib/unicode/To/,Digit.pl,,,X,distrib,X
./lib/unicode/To/,Lower.pl,,,X,distrib,X
./lib/unicode/To/,Title.pl,,,X,distrib,X
./lib/unicode/To/,Upper.pl,,,X,distrib,X
./lib/warnings/,register.pm,,,X,distrib,X
./mint/,Makefile,X,,X,delete,
./mint/,README,X,,X,delete,
./mint/,errno.h,X,,X,delete,
./mint/,pwd.c,X,,X,delete,
./mint/,stdio.h,X,,X,delete,
./mint/,time.h,X,,X,delete,
./mint/sys/,time.h,X,,X,delete,
./mpeix/,mpeixish.h,X,,X,delete,
./mpeix/,nm,X,,X,delete,
./mpeix/,relink,X,,X,delete,
./os2/,Changes,X,,X,delete,
./os2/,Makefile.SHs,X,,X,delete,
./os2/,POSIX.mkfifo,X,,,delete,
./os2/,diff.configure,X,,X,delete,
./os2/,dl_os2.c,X,,X,delete,
./os2/,dlfcn.h,X,,X,delete,
./os2/,os2.c,X,,X,delete,
./os2/,os2.sym,X,,X,delete,
./os2/,os2add.sym,,,X,delete,X
./os2/,os2ish.h,X,,X,delete,
./os2/,os2thread.h,X,,X,delete,
./os2/,perl2cmd.pl,X,,X,delete,
./os2/OS2/ExtAttr/,Changes,X,,X,delete,
./os2/OS2/ExtAttr/,ExtAttr.pm,X,,X,delete,
./os2/OS2/ExtAttr/,ExtAttr.xs,X,,X,delete,
./os2/OS2/ExtAttr/,MANIFEST,X,,X,delete,
./os2/OS2/ExtAttr/,Makefile.PL,X,,X,delete,
./os2/OS2/ExtAttr/,myea.h,X,,X,delete,
./os2/OS2/ExtAttr/,typemap,X,,X,delete,
./os2/OS2/ExtAttr/t/,os2_ea.t,X,,X,delete,
./os2/OS2/PrfDB/,Changes,X,,X,delete,
./os2/OS2/PrfDB/,MANIFEST,X,,X,delete,
./os2/OS2/PrfDB/,Makefile.PL,X,,X,delete,
./os2/OS2/PrfDB/,PrfDB.pm,X,,X,delete,
./os2/OS2/PrfDB/,PrfDB.xs,X,,X,delete,
./os2/OS2/PrfDB/,typemap,X,,X,delete,
./os2/OS2/PrfDB/t/,os2_prfdb.t,X,,X,delete,
./os2/OS2/Process/,MANIFEST,X,,X,delete,
./os2/OS2/Process/,Makefile.PL,X,,X,delete,
./os2/OS2/Process/,Process.pm,X,,X,delete,
./os2/OS2/Process/,Process.xs,X,,X,delete,
./os2/OS2/REXX/,Changes,X,,X,delete,
